ShowCount,GeneralCount,GoodRateShow,GoodRateStyle,GeneralRateShow,Score2Count,AverageScore,PoorRateStyle,CommentCount,GoodRate,AfterCount,PoorRate,GeneralRate,ProductId,SkuId,GeneralRateStyle,Score5Count,Score4Count,PoorRateShow,GoodCount,PoorCount,Score1Count,Score3Count
7,6,99,149,0,2,5,1,2063,0.992,0,0.006,0.002,1293649096,1293649096,0,2036,8,1,2044,13,13,4
5,0,100,150,0,0,5,0,82,1.0,0,0.0,0.0,10730739207,10730739207,0,80,2,0,82,0,0,0
43,3,99,149,1,2,5,0,553,0.992,2,0.003,0.005,10395412529,10395412529,1,543,5,0,548,2,2,1
1,4,96,144,4,0,5,0,99,0.96,0,0.0,0.04,11084376956,11084376956,6,89,6,0,95,0,0,4
40,2,97,146,1,1,5,3,216,0.973,0,0.018,0.009,3030385,3030385,1,201,9,2,210,4,4,1
38,13,92,137,4,4,5,6,294,0.916,2,0.04,0.044,10128586134,10128586134,7,252,17,4,269,12,12,9
37,3,98,146,1,0,5,2,213,0.972,2,0.014,0.014,4128278,4128278,2,200,7,1,207,3,3,3
5,0,100,150,0,0,5,0,35,1.0,0,0.0,0.0,1726921635,1726921635,0,35,0,0,35,0,0,0
10,2,94,141,2,0,5,6,96,0.939,0,0.041,0.02,1478341017,1478341017,3,84,6,4,90,4,4,2
3,2,97,145,2,0,5,2,84,0.966,0,0.011,0.023,1226312243,1226312243,3,75,6,1,81,1,1,2
3,0,100,150,0,0,5,0,35,1.0,0,0.0,0.0,10338880280,10338880280,0,33,2,0,35,0,0,0
13,15,98,147,1,3,5,1,1229,0.981,1,0.007,0.012,1108032333,1108032333,2,1188,17,1,1205,9,9,12
4,0,100,150,0,0,5,0,16,1.0,1,0.0,0.0,10099440998,10099440998,0,15,1,0,16,0,0,0
23,1,99,149,1,0,5,0,119,0.992,0,0.0,0.008,10075093164,10075093164,1,110,8,0,118,0,0,1
22,2,97,145,2,0,5,2,93,0.969,2,0.01,0.021,10258713402,10258713402,3,88,2,1,90,1,1,2
3,0,100,150,0,0,5,0,147,1.0,1,0.0,0.0,10067871271,10067871271,0,144,3,0,147,0,0,0
4,0,100,150,0,0,5,0,10,1.0,0,0.0,0.0,11162085525,11162085525,0,10,0,0,10,0,0,0
4,1,97,146,3,0,5,0,40,0.975,0,0.0,0.025,1787761979,1787761979,4,39,0,0,39,0,0,1
3,4,98,148,1,0,5,1,492,0.984,0,0.008,0.008,1723919909,1723919909,1,470,14,1,484,4,4,4
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,1469792043,1469792043,0,2,0,0,2,0,0,0
0,0,100,150,0,0,5,0,43,1.0,0,0.0,0.0,10031881423,10031881423,0,43,0,0,43,0,0,0
11,3,95,142,5,2,5,0,55,0.946,0,0.0,0.054,10567467103,10567467103,8,50,2,0,52,0,0,1
0,6,99,148,1,2,5,0,542,0.988,0,0.001,0.011,1523997150,1523997150,2,526,9,0,535,1,1,4
50,10,93,141,3,2,5,5,387,0.939,1,0.036,0.025,1487986475,1487986475,4,343,20,4,363,14,14,8
1,0,100,150,0,0,5,0,47,1.0,1,0.0,0.0,1693045407,1693045407,0,46,1,0,47,0,0,0
132,11,97,145,2,6,5,2,585,0.971,4,0.011,0.018,4237210,4237210,3,549,18,1,567,7,7,5
90,25,98,147,1,7,5,1,1789,0.981,3,0.006,0.013,10056875482,10056875482,2,1719,33,1,1752,12,12,18
4,2,89,134,11,0,5,0,19,0.895,0,0.0,0.105,1794004998,1794004998,16,16,1,0,17,0,0,2
20,1,97,146,1,0,5,3,109,0.973,4,0.018,0.009,11315838303,11315838303,1,103,3,2,106,2,2,1
5,3,97,146,2,1,5,1,140,0.972,0,0.007,0.021,1444831700,1444831700,3,129,7,1,136,1,1,2
7,0,97,146,0,0,5,4,37,0.973,0,0.027,0.0,11060170950,11060170950,0,36,0,3,36,1,1,0
67,17,100,148,0,3,5,1,3546,0.992,0,0.004,0.004,1596925253,1596925253,1,3487,26,0,3513,16,16,14
2,0,100,150,0,0,5,0,106,1.0,0,0.0,0.0,1602606955,1602606955,0,106,0,0,106,0,0,0
1,11,97,145,2,2,5,2,501,0.966,1,0.013,0.021,1314554340,1314554340,3,461,22,1,483,7,7,9
17,2,98,147,1,0,5,1,164,0.982,3,0.006,0.012,11209128824,11209128824,2,159,2,1,161,1,1,2
67,62,94,141,4,8,5,3,1574,0.943,0,0.018,0.039,1100544914,1100544914,6,1306,177,2,1483,29,29,54
8,0,100,150,0,0,5,0,84,1.0,0,0.0,0.0,11025389258,11025389258,0,83,1,0,84,0,0,0
0,0,100,150,0,0,5,0,25,1.0,0,0.0,0.0,1145739624,1145739624,0,25,0,0,25,0,0,0
447,133,97,146,2,40,5,1,7280,0.975,22,0.007,0.018,2209999,2209999,3,6752,343,1,7095,52,52,93
1,0,100,150,0,0,5,0,10,1.0,0,0.0,0.0,10288990884,10288990884,0,10,0,0,10,0,0,0
14,0,100,150,0,0,5,0,28,1.0,1,0.0,0.0,11556564431,11556564431,0,28,0,0,28,0,0,0
98,9,97,147,2,2,5,1,589,0.98,3,0.005,0.015,10048850927,10048850927,2,549,28,1,577,3,3,7
61,8,97,147,2,2,5,1,516,0.978,0,0.007,0.015,1091570975,1091570975,2,486,18,1,504,4,4,6
51,7,95,142,2,2,5,5,312,0.946,3,0.032,0.022,10691509504,10691509504,3,289,6,3,295,10,10,5
120,13,97,145,2,3,5,2,545,0.963,2,0.014,0.023,3159004,3159004,3,506,18,1,524,8,8,10
4,0,100,150,0,0,5,0,82,1.0,0,0.0,0.0,10694293177,10694293177,0,82,0,0,82,0,0,0
8,2,96,144,4,0,5,0,52,0.962,0,0.0,0.038,10479877693,10479877693,6,47,3,0,50,0,0,2
7,0,100,150,0,0,5,0,40,1.0,0,0.0,0.0,11394187392,11394187392,0,40,0,0,40,0,0,0
1924,517,97,145,2,119,5,2,27334,0.971,72,0.011,0.018,1030705,1030705,3,24800,1702,1,26502,315,315,398
5,0,100,150,0,0,5,0,342,0.998,0,0.002,0.0,10395346503,10395346503,0,339,2,0,341,1,1,0
2,1,99,149,1,1,5,0,183,0.995,0,0.0,0.005,1709377190,1709377190,1,182,0,0,182,0,0,0
116,20,98,148,1,5,5,1,2339,0.984,3,0.008,0.008,1158991681,1158991681,1,2252,48,1,2300,19,19,15
67,58,97,146,2,18,5,2,3443,0.973,0,0.011,0.016,10362114744,10362114744,2,3279,68,1,3347,38,38,40
16,18,93,141,4,2,5,4,501,0.938,0,0.027,0.035,1264736059,1264736059,5,442,27,3,469,14,14,16
3,0,100,150,0,0,5,0,13,1.0,1,0.0,0.0,10983481550,10983481550,0,13,0,0,13,0,0,0
0,5,95,144,3,0,5,2,183,0.957,0,0.016,0.027,11716099795,11716099795,4,171,4,2,175,3,3,5
90,24,93,140,4,8,5,4,644,0.936,1,0.027,0.037,1513660087,1513660087,6,579,23,3,602,18,18,16
7,0,100,150,0,0,5,0,29,1.0,1,0.0,0.0,1731126331,1731126331,0,27,2,0,29,0,0,0
117,31,92,138,5,7,5,4,587,0.92,0,0.028,0.052,10014693034,10014693034,8,514,25,3,539,17,17,24
0,0,100,150,0,0,5,0,13,1.0,0,0.0,0.0,10665527168,10665527168,0,13,0,0,13,0,0,0
10,3,98,147,2,0,5,0,127,0.977,0,0.0,0.023,1150984948,1150984948,3,119,5,0,124,0,0,3
17,1,93,141,2,0,5,7,65,0.939,0,0.046,0.015,11189113335,11189113335,2,59,2,5,61,3,3,1
3,0,100,150,0,0,5,0,21,1.0,0,0.0,0.0,10123185684,10123185684,0,19,2,0,21,0,0,0
6,1,99,149,1,0,5,0,109,0.991,0,0.0,0.009,1030250593,1030250593,1,107,1,0,108,0,0,1
9,0,100,150,0,0,5,0,22,1.0,0,0.0,0.0,10377179105,10377179105,0,21,1,0,22,0,0,0
6,1,98,148,1,1,5,1,109,0.982,1,0.009,0.009,10906514790,10906514790,1,105,2,1,107,1,1,0
17,2,98,147,1,0,5,1,164,0.982,3,0.006,0.012,11209128816,11209128816,2,159,2,1,161,1,1,2
100,198,95,144,3,44,5,2,7839,0.96,0,0.015,0.025,1051833433,1051833433,4,7157,366,2,7523,118,118,154
2,0,100,150,0,0,5,0,11,1.0,0,0.0,0.0,10646610317,10646610317,0,11,0,0,11,0,0,0
22,0,98,147,0,0,5,3,287,0.98,2,0.02,0.0,11012802217,11012802217,0,279,2,2,281,6,6,0
16,5,97,145,3,1,5,0,163,0.97,1,0.0,0.03,10381303795,10381303795,5,154,4,0,158,0,0,4
9,1,96,144,2,0,5,3,51,0.962,0,0.019,0.019,1675171276,1675171276,3,46,3,2,49,1,1,1
4,0,100,150,0,0,5,0,44,1.0,1,0.0,0.0,10098135809,10098135809,0,44,0,0,44,0,0,0
5,3,98,147,1,1,5,2,328,0.979,0,0.012,0.009,10104785999,10104785999,1,313,8,1,321,4,4,2
2,0,100,150,0,0,5,0,14,1.0,1,0.0,0.0,10826598796,10826598796,0,14,0,0,14,0,0,0
15,0,100,149,0,0,5,1,230,0.996,2,0.004,0.0,11376568928,11376568928,0,227,2,0,229,1,1,0
3,0,100,150,0,0,5,0,4,1.0,1,0.0,0.0,11679518271,11679518271,0,4,0,0,4,0,0,0
1,0,97,145,0,0,5,5,29,0.966,0,0.034,0.0,10121924892,10121924892,0,26,2,3,28,1,1,0
12,0,100,150,0,0,5,0,186,1.0,0,0.0,0.0,10036978061,10036978061,0,184,2,0,186,0,0,0
138,20,97,145,2,9,5,2,1025,0.968,10,0.013,0.019,10844697797,10844697797,3,962,29,1,991,14,14,11
1,0,100,150,0,0,5,0,54,1.0,0,0.0,0.0,11890295693,11890295693,0,54,0,0,54,0,0,0
1,0,90,135,0,0,5,15,10,0.9,0,0.1,0.0,11159468604,11159468604,0,8,1,10,9,1,1,0
1,0,100,150,0,0,5,0,4,1.0,0,0.0,0.0,10796379466,10796379466,0,3,1,0,4,0,0,0
14,3,92,138,8,0,5,0,38,0.922,0,0.0,0.078,10325960072,10325960072,12,33,2,0,35,0,0,3
1,0,100,150,0,0,5,0,8,1.0,0,0.0,0.0,11230126017,11230126017,0,8,0,0,8,0,0,0
4,0,100,150,0,0,5,0,31,1.0,0,0.0,0.0,11055274080,11055274080,0,30,1,0,31,0,0,0
9,0,100,150,0,0,5,0,131,1.0,0,0.0,0.0,10233290078,10233290078,0,128,3,0,131,0,0,0
48,5,99,148,1,1,5,1,857,0.991,7,0.004,0.005,10667983864,10667983864,1,843,5,0,848,4,4,4
3,0,100,150,0,0,5,0,9,1.0,0,0.0,0.0,10065092913,10065092913,0,8,1,0,9,0,0,0
8,0,100,150,0,0,5,0,84,1.0,0,0.0,0.0,11025389259,11025389259,0,83,1,0,84,0,0,0
3,0,100,150,0,0,5,0,31,1.0,0,0.0,0.0,10572726831,10572726831,0,30,1,0,31,0,0,0
1,0,100,150,0,0,5,0,15,1.0,0,0.0,0.0,10100443123,10100443123,0,14,1,0,15,0,0,0
3,0,96,145,0,0,5,5,28,0.965,0,0.035,0.0,10386656854,10386656854,0,27,0,4,27,1,1,0
80,10,97,145,2,3,5,2,497,0.97,1,0.01,0.02,2789979,2789979,3,454,28,1,482,5,5,7
3,0,100,150,0,0,5,0,5,1.0,0,0.0,0.0,1032150969,1032150969,0,5,0,0,5,0,0,0
3,0,100,150,0,0,5,0,29,1.0,0,0.0,0.0,10108322601,10108322601,0,29,0,0,29,0,0,0
100,7,98,147,1,4,5,1,487,0.98,6,0.006,0.014,10591457896,10591457896,2,463,14,1,477,3,3,3
3,1,95,142,5,1,5,0,19,0.948,0,0.0,0.052,10386670810,10386670810,8,15,3,0,18,0,0,0
4,1,96,146,2,0,5,2,59,0.968,0,0.016,0.016,10677901254,10677901254,2,54,3,2,57,1,1,1
15,4,96,144,4,1,5,0,96,0.959,1,0.0,0.041,10381300172,10381300172,6,87,5,0,92,0,0,3
128,19,99,147,1,3,5,1,1296,0.982,8,0.004,0.014,1741025829,1741025829,2,1245,26,0,1271,6,6,16
60,10,98,146,1,1,5,2,897,0.979,5,0.01,0.011,1472881856,1472881856,2,869,9,1,878,9,9,9
9,0,95,142,0,0,5,8,19,0.948,0,0.052,0.0,1787022133,1787022133,0,18,0,5,18,1,1,0
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,11455886647,11455886647,0,2,0,0,2,0,0,0
5,1,98,148,2,0,5,0,61,0.984,0,0.0,0.016,10093294760,10093294760,2,59,1,0,60,0,0,1
0,0,100,150,0,0,5,0,10,1.0,0,0.0,0.0,11714413260,11714413260,0,10,0,0,10,0,0,0
1,0,100,150,0,0,5,0,47,1.0,0,0.0,0.0,11335589674,11335589674,0,47,0,0,47,0,0,0
7,5,96,145,2,3,5,2,264,0.967,1,0.015,0.018,1170447457,1170447457,3,249,6,2,255,4,4,2
23,1,95,143,1,0,5,6,167,0.954,0,0.041,0.005,10441740261,10441740261,1,153,6,4,159,7,7,1
27,16,98,147,1,5,5,1,1516,0.985,0,0.005,0.01,10275748625,10275748625,2,1455,36,1,1491,9,9,11
54,6,98,146,1,2,5,2,508,0.978,0,0.011,0.011,10579361186,10579361186,2,482,14,1,496,6,6,4
2,1,95,143,5,0,5,0,21,0.953,0,0.0,0.047,10008907553,10008907553,7,20,0,0,20,0,0,1
2,0,96,145,0,0,5,5,28,0.965,0,0.035,0.0,10519847856,10519847856,0,25,2,4,27,1,1,0
0,0,100,150,0,0,5,0,6,1.0,0,0.0,0.0,11104288161,11104288161,0,6,0,0,6,0,0,0
7,9,99,149,1,3,5,0,1562,0.994,0,0.001,0.005,1007237203,1007237203,1,1528,23,0,1551,2,2,6
0,0,100,150,0,0,5,0,0,1.0,0,0.0,0.0,4069962,4069962,0,0,0,0,0,0,0,0
7,0,100,150,0,0,5,0,19,1.0,0,0.0,0.0,10378419110,10378419110,0,17,2,0,19,0,0,0
1,1,99,148,1,0,5,0,94,0.99,1,0.0,0.01,10540676853,10540676853,2,91,2,0,93,0,0,1
22,18,99,147,1,0,5,1,1402,0.984,0,0.004,0.012,11554664596,11554664596,2,1369,9,0,1378,6,6,18
6,4,87,130,13,2,5,0,30,0.867,0,0.0,0.133,10787675246,10787675246,20,26,0,0,26,0,0,2
5,1,96,144,1,0,5,4,79,0.963,0,0.025,0.012,10406539329,10406539329,2,74,2,3,76,2,2,1
70,11,98,148,1,7,5,1,1699,0.987,0,0.007,0.006,1601228159,1601228159,1,1659,17,1,1676,12,12,4
0,0,100,150,0,0,5,0,2,1.0,0,0.0,0.0,10080836936,10080836936,0,2,0,0,2,0,0,0
7,1,94,142,2,0,5,5,56,0.948,0,0.035,0.017,1794457686,1794457686,3,53,0,4,53,2,2,1
3,2,93,140,7,0,5,0,30,0.934,1,0.0,0.066,11373108548,11373108548,10,28,0,0,28,0,0,2
7,1,99,149,0,0,5,1,412,0.989,0,0.009,0.002,1322034987,1322034987,0,406,1,1,407,4,4,1
0,0,100,150,0,0,5,0,45,1.0,0,0.0,0.0,11229330477,11229330477,0,45,0,0,45,0,0,0
0,1,95,142,5,0,5,0,20,0.95,0,0.0,0.05,11154748210,11154748210,8,17,2,0,19,0,0,1
7,0,100,150,0,0,5,0,58,1.0,1,0.0,0.0,11847025123,11847025123,0,58,0,0,58,0,0,0
10,2,97,145,3,0,5,0,59,0.967,0,0.0,0.033,11097701340,11097701340,5,56,1,0,57,0,0,2
2,0,100,150,0,0,5,0,12,1.0,0,0.0,0.0,11109767569,11109767569,0,12,0,0,12,0,0,0
7,0,100,150,0,0,5,0,58,1.0,1,0.0,0.0,11847025122,11847025122,0,58,0,0,58,0,0,0
6,0,100,150,0,0,5,0,71,1.0,0,0.0,0.0,10675763004,10675763004,0,71,0,0,71,0,0,0
0,0,94,141,0,0,5,9,16,0.938,1,0.062,0.0,10696821740,10696821740,0,14,1,6,15,1,1,0
37,3,98,146,1,0,5,2,213,0.972,2,0.014,0.014,4128262,4128262,2,200,7,1,207,3,3,3
30,8,95,142,3,1,5,3,234,0.945,0,0.021,0.034,10063807833,10063807833,5,218,3,2,221,5,5,7
